channel 1 fluct
0.0	5000.0
0.001	9000.0
0.002	4000.0
0.003	7000.0
0.004	6000.0
0.005	3000.0
0.006	7000.0
0.007	5000.0
0.008	9000.0
0.009	4000.0
0.01	6000.0
0.011	8000.0
0.012	15000.0
0.013	1000.0
0.014	4000.0
0.015	10000.0
0.016	6000.0
0.017	8000.0
0.018	7000.0
0.019	8000.0
0.02	6000.0
0.021	6000.0
0.022	2000.0
0.023	11000.0
0.024	4000.0
0.025	3000.0
0.026	3000.0
0.027	8000.0
0.028	6000.0
0.029	8000.0
0.03	4000.0
0.031	8000.0
0.032	6000.0
0.033	4000.0
0.034	5000.0
0.035	4000.0
0.036	5000.0
0.037	10000.0
0.038	3000.0
0.039	7000.0
0.04	5000.0
0.041	4000.0
0.042	10000.0
0.043	14000.0
0.044	12000.0
0.045	10000.0
0.046	8000.0
0.047	3000.0
0.048	7000.0
0.049	10000.0
0.05	7000.0
0.051	7000.0
0.052	11000.0
0.053	4000.0
0.054	4000.0
0.055	3000.0
0.056	9000.0
0.057	4000.0
0.058	7000.0
0.059	6000.0
0.06	7000.0
0.061	6000.0
0.062	7000.0
0.063	2000.0
0.064	7000.0
0.065	5000.0
0.066	8000.0
0.067	11000.0
0.068	6000.0
0.069	2000.0
0.07	6000.0
0.071	5000.0
0.072	6000.0
0.073	6000.0
0.074	4000.0
0.075	6000.0
0.076	4000.0
0.077	4000.0
0.078	2000.0
0.079	6000.0
0.08	7000.0
0.081	3000.0
0.082	5000.0
0.083	3000.0
0.084	5000.0
0.085	7000.0
0.086	5000.0
0.087	9000.0
0.088	7000.0
0.089	6000.0
0.09	13000.0
0.091	9000.0
0.092	6000.0
0.093	10000.0
0.094	2000.0
0.095	5000.0
0.096	10000.0
0.097	8000.0
0.098	9000.0
0.099	4000.0
0.1	18000.0
0.101	7000.0
0.102	5000.0
0.103	14000.0
0.104	10000.0
0.105	13000.0
0.106	9000.0
0.107	7000.0
0.108	7000.0
0.109	7000.0
0.11	3000.0
0.111	7000.0
0.112	5000.0
0.113	7000.0
0.114	5000.0
0.115	4000.0
0.116	7000.0
0.117	7000.0
0.118	4000.0
0.119	5000.0
0.12	9000.0
0.121	8000.0
0.122	6000.0
0.123	8000.0
0.124	15000.0
0.125	10000.0
0.126	6000.0
0.127	5000.0
0.128	6000.0
0.129	10000.0
0.13	4000.0
0.131	9000.0
0.132	4000.0
0.133	3000.0
0.134	6000.0
0.135	15000.0
0.136	8000.0
0.137	6000.0
0.138	5000.0
0.139	7000.0
0.14	6000.0
0.141	6000.0
0.142	11000.0
0.143	1000.0
0.144	2000.0
0.145	4000.0
0.146	3000.0
0.147	10000.0
0.148	5000.0
0.149	16000.0
0.15	5000.0
0.151	8000.0
0.152	2000.0
0.153	7000.0
0.154	4000.0
0.155	5000.0
0.156	5000.0
0.157	9000.0
0.158	11000.0
0.159	6000.0
0.16	6000.0
0.161	6000.0
0.162	7000.0
0.163	10000.0
0.164	8000.0
0.165	16000.0
0.166	7000.0
0.167	10000.0
0.168	5000.0
0.169	6000.0
0.17	7000.0
0.171	10000.0
0.172	8000.0
0.173	6000.0
0.174	7000.0
0.175	7000.0
0.176	12000.0
0.177	7000.0
0.178	5000.0
0.179	10000.0
0.18	8000.0
0.181	13000.0
0.182	8000.0
0.183	12000.0
0.184	21000.0
0.185	10000.0
0.186	2000.0
0.187	5000.0
0.188	5000.0
0.189	2000.0
0.19	6000.0
0.191	7000.0
0.192	4000.0
0.193	9000.0
0.194	5000.0
0.195	6000.0
0.196	9000.0
0.197	7000.0
0.198	9000.0
0.199	5000.0
0.2	11000.0
0.201	10000.0
0.202	20000.0
0.203	7000.0
0.204	8000.0
0.205	10000.0
0.206	13000.0
0.207	8000.0
0.208	5000.0
0.209	10000.0
0.21	11000.0
0.211	6000.0
0.212	3000.0
0.213	5000.0
0.214	6000.0
0.215	8000.0
0.216	12000.0
0.217	9000.0
0.218	16000.0
0.219	9000.0
0.22	8000.0
0.221	10000.0
0.222	5000.0
0.223	5000.0
0.224	5000.0
0.225	5000.0
0.226	7000.0
0.227	9000.0
0.228	9000.0
0.229	7000.0
0.23	11000.0
0.231	11000.0
0.232	4000.0
0.233	8000.0
0.234	4000.0
0.235	6000.0
0.236	6000.0
0.237	8000.0
0.238	11000.0
0.239	0.0
0.24	3000.0
0.241	3000.0
0.242	2000.0
0.243	2000.0
0.244	6000.0
0.245	7000.0
0.246	9000.0
0.247	3000.0
0.248	10000.0
0.249	10000.0
0.25	2000.0
0.251	11000.0
0.252	6000.0
0.253	10000.0
0.254	1000.0
0.255	5000.0
0.256	6000.0
0.257	4000.0
0.258	5000.0
0.259	2000.0
0.26	11000.0
0.261	8000.0
0.262	7000.0
0.263	9000.0
0.264	7000.0
0.265	3000.0
0.266	14000.0
0.267	8000.0
0.268	4000.0
0.269	8000.0
0.27	6000.0
0.271	4000.0
0.272	4000.0
0.273	5000.0
0.274	11000.0
0.275	9000.0
0.276	6000.0
0.277	7000.0
0.278	6000.0
0.279	15000.0
0.28	7000.0
0.281	6000.0
0.282	11000.0
0.283	11000.0
0.284	3000.0
0.285	4000.0
0.286	9000.0
0.287	7000.0
0.288	8000.0
0.289	8000.0
0.29	4000.0
0.291	5000.0
0.292	7000.0
0.293	3000.0
0.294	6000.0
0.295	7000.0
0.296	2000.0
0.297	3000.0
0.298	4000.0
0.299	7000.0
0.3	3000.0
0.301	4000.0
0.302	3000.0
0.303	6000.0
0.304	4000.0
0.305	4000.0
0.306	5000.0
0.307	4000.0
0.308	7000.0
0.309	5000.0
0.31	8000.0
0.311	8000.0
0.312	7000.0
0.313	5000.0
0.314	5000.0
0.315	7000.0
0.316	3000.0
0.317	6000.0
0.318	3000.0
0.319	7000.0
0.32	11000.0
0.321	12000.0
0.322	3000.0
0.323	8000.0
0.324	6000.0
0.325	4000.0
0.326	4000.0
0.327	8000.0
0.328	3000.0
0.329	7000.0
0.33	11000.0
0.331	3000.0
0.332	2000.0
0.333	2000.0
0.334	9000.0
0.335	7000.0
0.336	10000.0
0.337	6000.0
0.338	8000.0
0.339	10000.0
0.34	10000.0
0.341	9000.0
0.342	9000.0
0.343	4000.0
0.344	5000.0
0.345	6000.0
0.346	7000.0
0.347	6000.0
0.348	2000.0
0.349	3000.0
0.35	6000.0
0.351	11000.0
0.352	13000.0
0.353	11000.0
0.354	6000.0
0.355	4000.0
0.356	6000.0
0.357	6000.0
0.358	6000.0
0.359	7000.0
0.36	6000.0
0.361	8000.0
0.362	4000.0
0.363	2000.0
0.364	2000.0
0.365	11000.0
0.366	4000.0
0.367	13000.0
0.368	9000.0
0.369	5000.0
0.37	13000.0
0.371	10000.0
0.372	15000.0
0.373	8000.0
0.374	8000.0
0.375	6000.0
0.376	3000.0
0.377	5000.0
0.378	6000.0
0.379	14000.0
0.38	10000.0
0.381	6000.0
0.382	5000.0
0.383	6000.0
0.384	10000.0
0.385	7000.0
0.386	6000.0
0.387	2000.0
0.388	1000.0
0.389	1000.0
0.39	2000.0
0.391	6000.0
0.392	6000.0
0.393	9000.0
0.394	9000.0
0.395	4000.0
0.396	7000.0
0.397	3000.0
0.398	4000.0
0.399	8000.0
0.4	10000.0
0.401	7000.0
0.402	4000.0
0.403	8000.0
0.404	5000.0
0.405	4000.0
0.406	7000.0
0.407	3000.0
0.408	4000.0
0.409	5000.0
0.41	7000.0
0.411	8000.0
0.412	9000.0
0.413	6000.0
0.414	7000.0
0.415	6000.0
0.416	12000.0
0.417	9000.0
0.418	4000.0
0.419	4000.0
0.42	5000.0
0.421	4000.0
0.422	5000.0
0.423	7000.0
0.424	4000.0
0.425	3000.0
0.426	2000.0
0.427	7000.0
0.428	9000.0
0.429	9000.0
0.43	6000.0
0.431	4000.0
0.432	2000.0
0.433	5000.0
0.434	8000.0
0.435	3000.0
0.436	7000.0
0.437	4000.0
0.438	7000.0
0.439	7000.0
0.44	5000.0
